Id,Supplier,Recipient,No. ordered,No. ordered data uncertain,Designation,Description,Status,Status data uncertain,Year of order,Year of order data uncertain,Year(s) of deliveries,No. delivered,Year(s) of delivery or no. delivered data uncertain,Recipient Involvement,Comment
33876,United States,Kuwait,120,Yes,AIM-120C AMRAAM,BVRAAM,New,,2009,,2012 - 2012,10,Yes,,Possibly $178 m deal; AIM-120C-7 version
33732,United States,Kuwait,51,,JDAM,Guided bomb,New,,2009,,2011 - 2011,51,Yes,,
30401,United States,Kuwait,8,,AN/APG-78 Longbow,Combat heli radar,New,,2003,,2007 - 2007,5,Yes,,Part of $46 m deal; for 8 AH-64D combat helicopters
33689,United States,Kuwait,10,,Pegasus,Patrol craft,New,,2009,,2011 - 2012,8,Yes,,Delivery 2011-2013
17084,United States,Latvia,8,,Cougar,APC,SecondHand,,2010,,2010 - 2010,8,,,Ex-US; loan for use in Afghanistan
18232,United States,Latvia,40,,HMMWV Up-Armoured,APV,SecondHand,,2010,,2010 - 2010,40,,,Ex-US; loan for use in Afghanistan
813,United States,Latvia,2,,AN/TPS-77,Air search radar,New,,2007,,2009 - 2010,2,Yes,,$44 m deal
16817,United States,Lebanon,6,,Bell-205/UH-1 Huey-2,Helicopter,New,Yes,2012,,2012 - 2012,6,,,$58 m aid deal (incl $33 m for aircraft only); ex-US UH-1H rebuilt to Huey-2
34064,United States,Lebanon,3,Yes,Cessna-208 Caravan,Light transport ac,New,,2008,Yes,2009 - 2010,3,Yes,,Cessna-208B (AC-208) armed version
5112,United States,Lebanon,71,Yes,M-198 155mm,Towed gun,SecondHand,,2007,,2009 - 2010,71,,,Ex-US; aid
22325,United States,Lebanon,20,Yes,AGM-114K HELLFIRE,Anti-tank missile,New,,2008,,2009 - 2009,20,Yes,,For Cessna-208B (AC-208) light transport aircraft
33890,United States,Lebanon,1,,CSC-43m,Patrol craft,New,,2010,,2012 - 2012,1,,,$29 m aid; Lebanese designation Tablous
8581,United States,Lithuania,6,,AE-2100,Turboprop,New,,2006,,2006 - 2009,6,,,For 3 C-27J transport aircraft from Italy
19480,United States,Lithuania,54,,FIM-92 Stinger,Portable SAM,New,,2002,,2007 - 2007,54,,,$31 m deal (incl 8 launchers)
16922,United States,Malaysia,12,,Caterpillar-3616,Diesel engine,New,,2000,,2006 - 2010,12,Yes,,For 6 MEKO-A100 (Kedah) frigates from FRG
16634,United States,Malaysia,56,,6V-53,Diesel engine,New,,2008,,2010 - 2010,56,Yes,,For 56 AIFV (ACV-300) IFV/APC from Turkey
28633,United States,Malaysia,4,,RGM-84 Harpoon,Anti-ship missile,New,,2005,Yes,2006 - 2007,4,,,AGM-84A version
33866,United States,Malaysia,20,,AIM-120C AMRAAM,BVRAAM,New,,2005,Yes,2007 - 2007,20,Yes,,AIM-120C-5 version
33717,United States,Malaysia,50,,JDAM,Guided bomb,New,,2009,,2011 - 2011,50,Yes,,
31655,United States,Malaysia,60,Yes,Paveway,Guided bomb,New,,2010,,2011 - 2011,60,Yes,,GBU-10 and GBU-12 versions
32715,United States,Malta,1,,King Air Maritime,MP aircraft,New,,2009,,2011 - 2011,1,,,EUR9.7 m deal (75% financed by EU 'EBF' programme); bought via FRG company
32717,United States,Malta,1,,King Air Maritime,MP aircraft,New,,2010,Yes,2012 - 2012,1,,,EUR9.7 m deal (75% financed by EU 'EBF' programme); bought via FRG company
12977,United States,Mexico,5,,Bell-412,Helicopter,New,,2009,,2009 - 2009,5,,,$51-104 m deal (financed by 'FMF' aid under 'Merida Initiative'); Bell-412EP version; from Canadian production line
12975,United States,Mexico,3,,Bell-412,Helicopter,New,,2009,Yes,2010 - 2010,3,,,Financed by US 'FMF' aid under 'Merida Initiative'; from Canadian production line; Bell-412EP version
35836,United States,Mexico,3,,S-70/UH-60L,Helicopter,New,,2010,,2011 - 2011,3,,,$37 m deal (financed by 'FMF' aid under 'Merida Initiative'); UH-60M version
35821,United States,Mexico,3,,S-70/UH-60L,Helicopter,New,,2010,,2012 - 2012,3,Yes,,$35 m deal (financed by USA under 'Merida Initiative); UH-60M version
34062,United States,Mexico,2,Yes,Cessna-208 Caravan,Light transport ac,New,,2008,,2009 - 2009,2,Yes,,Financed by US aid under 'Merida Initiative'; surveillance or possibly ELINT version; for anti-narcotics operations
21619,United States,Mexico,1,,Gulfstream-4,Light transport ac,New,,2008,,2008 - 2008,1,,,$42 m deal; for VIP transport
3388,United States,Mexico,6,,PC-9,Trainer aircraft,New,,2011,Yes,2012 - 2012,6,,,T-6C+ version
28991,United States,Mexico,170,,Sand Cat,APV,New,,2010,Yes,2010 - 2011,170,Yes,,Assembled in Mexico
28995,United States,Mexico,80,Yes,Sand Cat,APV,New,,2011,Yes,2011 - 2011,80,Yes,,Assembled in Mexico
16924,United States,Mexico,24,,Caterpillar-3616,Diesel engine,New,,1997,Yes,1998 - 2011,24,,,"For 4 Sierra, 4 Durango and 4 Oaxaca OPV produced in Mexico"
35091,United States,Mexico,100,Yes,Power Stroke,Diesel engine,New,,2011,Yes,2012 - 2012,16,Yes,,For 100 DN-XI APV/APC produced in Mexico; designation uncertain
6726,United States,Mexico,4,,CT-7,Turboprop,New,,2008,,2010 - 2010,4,,,For 2 CN-235MP MP aircraft from Spain
6729,United States,Mexico,4,,CT-7,Turboprop,New,,2008,,2010 - 2010,4,,,For 2 CN-235MP MP aircraft from Spain
6728,United States,Mexico,8,Yes,CT-7,Turboprop,New,,2009,Yes,2011 - 2012,8,Yes,,For 4 CN-235MP MP aircraft from Spain
8585,United States,Mexico,8,Yes,AE-2100,Turboprop,New,,2011,,2011 - 2012,8,Yes,,For 4 C-27J transport aircraft from Italy
34434,United States,Mexico,4,Yes,AN/TPS-70,Air search radar,New,,2011,,2012 - 2012,1,Yes,,$119 m or $221 m deal; AN/TPS-78 and/or AN/TPS-703 version; delivery by 2013
35064,United States,Mexico,2,,AN/APS-143(V),MP aircraft radar,New,,2008,,2010 - 2010,2,,,For 2 CN-235MP MP aircraft from Spain
35065,United States,Mexico,6,,AN/APS-143(V),MP aircraft radar,New,,2010,,2011 - 2012,5,Yes,,For 6 CN-235MP MP aircraft from Spain; APS-143(V)3 version
12847,United States,Morocco,24,,F-16C Block-50/52,FGA aircraft,New,,2008,,2011 - 2012,24,Yes,,$2.4 b deal (partly financed by Saudi Arabia); F-16C Block-52 version
3385,United States,Morocco,24,,PC-9,Trainer aircraft,New,,2009,,2011 - 2012,24,,,$185 m deal; T-6C version
29531,United States,Morocco,121,Yes,M-113,APC,SecondHand,,2007,,2009 - 2011,121,Yes,,Ex-US; incl 14 M-981 FIST reconnaissance and 107 M-577A2 command post version
27161,United States,Morocco,60,,M-109A5 155mm,Self-propelled gun,SecondHand,,2009,Yes,2012 - 2012,60,Yes,,Ex-US
8583,United States,Morocco,8,Yes,AE-2100,Turboprop,New,,2008,,2010 - 2011,8,Yes,,For 4 C-27J transport aircraft from Italy
33874,United States,Morocco,30,Yes,AIM-120C AMRAAM,BVRAAM,New,,2009,Yes,2012 - 2012,10,Yes,,AIM-120C-7 version
33720,United States,Morocco,50,,JDAM,Guided bomb,New,,2008,Yes,2011 - 2012,50,Yes,,
10317,United States,Morocco,60,Yes,AIM-9L/M Sidewinder,SRAAM,New,,2008,Yes,2011 - 2012,60,Yes,,AIM-9M version
13212,United States,Morocco,3,,AN/TPS-79 MMSR,Air search radar,New,,2008,,2010 - 2010,3,Yes,,
18867,United States,Morocco,24,Yes,AAQ-33 Sniper,Aircraft EO system,New,,2009,,2011 - 2011,24,Yes,,$30 m deal; for F-16C combat aircraft
34022,United States,Morocco,4,,DB-110,Aircraft recce system,New,,2008,,2011 - 2011,4,Yes,,$88 m deal; for F-16 combat aircraft
32896,United States,Netherlands,6,,CH-47F Chinook,Helicopter,New,,2007,,2012 - 2012,4,Yes,,EUR400 m deal; delivery 2012-2013
170,United States,Netherlands,2,,C-130H Hercules,Transport aircraft,SecondHand,Yes,2005,,2010 - 2010,2,,,Ex-US; EUR54 m deal; EC-130Q version modernized in UK to C-130H before delivery
21020,United States,Netherlands,6,,ScanEagle,UAV,New,,2012,Yes,2012 - 2012,6,,,
16333,United States,Netherlands,74,,Cummins-6V,Diesel engine,New,,2005,,2006 - 2007,74,Yes,,6BTA-5.9 version; for 74 BvS-10 APC from Sweden
8722,United States,Netherlands,12,,CAT-3508,Diesel engine,New,,2007,Yes,2011 - 2012,9,Yes,,For 2 Holland OPV produced in Netherlands and 2 from Romania
17008,United States,Netherlands,10,Yes,Caterpillar-3126,Diesel engine,New,,2007,,2007 - 2008,10,Yes,,For 10 Bushmaster APC from Australia
16338,United States,Netherlands,32,Yes,Cummins-6V,Diesel engine,New,,2007,Yes,2009 - 2009,32,Yes,,6BTA-5.9 version; for 32 BvS-10 APC from Sweden
17009,United States,Netherlands,13,Yes,Caterpillar-3126,Diesel engine,New,,2008,,2008 - 2008,13,Yes,,For 13 Bushmaster APC from Australia
17010,United States,Netherlands,14,Yes,Caterpillar-3126,Diesel engine,New,,2009,,2009 - 2009,14,Yes,,For 14 Bushmaster APC from Australia
17011,United States,Netherlands,9,Yes,Caterpillar-3126,Diesel engine,New,,2009,,2009 - 2009,9,Yes,,For 9 Bushmaster APC from Australia
17012,United States,Netherlands,14,Yes,Caterpillar-3126,Diesel engine,New,,2009,,2009 - 2009,14,Yes,,For 14 Bushmaster APC from Australia
33860,United States,Netherlands,100,Yes,AIM-120C AMRAAM,BVRAAM,New,,2006,Yes,2009 - 2009,100,Yes,,For NASAMS SAM systems
33735,United States,Netherlands,360,,JDAM,Guided bomb,New,,2005,,2006 - 2008,360,Yes,,
33736,United States,Netherlands,56,,JDAM,Guided bomb,New,,2005,,2008 - 2008,56,Yes,,
31627,United States,Netherlands,200,,Paveway,Guided bomb,New,,2008,,2009 - 2010,200,Yes,,EGBU-12 (GBU-49) Paveway-2 version
22607,United States,Netherlands,200,Yes,RIM-162 ESSM,SAM,New,,2002,,2003 - 2011,200,Yes,Yes,For De Zeven Provincien frigates; incl production of components in Netherlands (as part of NATO Sea Sparrow Consortium)
33481,United States,Netherlands,32,,MIM-104F PAC-3,SAM,New,,2005,,2007 - 2007,32,Yes,,
2058,United States,Netherlands,17,,Raven R-400 SRWS,AV turret,New,,2007,,2007 - 2007,17,Yes,,$2.2 m deal; for 17 Bushmaster APC from Australia
11774,United States,Netherlands,12,,HELRAS DS-100,Dipping ASW sonar,New,,2003,,2010 - 2011,6,Yes,,For 12 NH-90 ASW helicopters from multi-national (incl Dutch) production; from FRG production line
21098,United States,New Zealand,164,Yes,FGM-148 Javelin,Anti-tank missile,New,,2003,,2006 - 2008,164,Yes,,NZD22-27 m 'Project Crossbow' (incl 24 launchers)
8458,United States,Nigeria,1,,Hamilton,OPV,SecondHand,,2011,,2011 - 2011,1,,,Ex-US; aid; Nigerian designation Thunder
6444,United States,North Atlantic Treaty Organization,2,,C-17A Globemaster-3,Transport aircraft,New,,2009,,2009 - 2009,2,,,Bought by NATO Strategic Airlift Capability (NSAC) consortium for use by 10 NATO countries plus Finland and Sweden
6453,United States,North Atlantic Treaty Organization,1,,C-17A Globemaster-3,Transport aircraft,New,Yes,2009,,2009 - 2009,1,,,For NATO Strategic Airlift Capability (NSAC) consortium for use by 10 NATO countries plus Finland and Sweden
15719,United States,Norway,4,,C-130J-30 Hercules,Transport aircraft,New,,2007,,2008 - 2010,4,,,$608 m deal
15727,United States,Norway,1,,C-130J-30 Hercules,Transport aircraft,New,,2012,,2012 - 2012,1,,,$83 m deal
4755,United States,Norway,72,,C-7,Diesel engine,New,,2007,Yes,2008 - 2009,72,Yes,,For modernization of 72 M-113 APC to M-113E3
4546,United States,Norway,12,,ST-18,Gas turbine,New,,1999,Yes,2010 - 2012,10,Yes,,For 6 Skjold FAC produced in Norway
30413,United States,Norway,12,,ST-40,Gas turbine,New,,1999,Yes,2010 - 2012,10,Yes,,For 6 Skjold FAC produced in Norway
974,United States,Norway,5,,LM-2500,Gas turbine,New,,2000,Yes,2006 - 2011,5,,,For 5 Nansen frigates from Spain
21101,United States,Norway,526,,FGM-148 Javelin,Anti-tank missile,New,,2004,,2006 - 2007,526,Yes,Yes,$86 m deal (incl 90 launchers; offsets incl production of components in Norway)
33697,United States,Norway,300,Yes,JDAM,Guided bomb,New,,2006,Yes,2008 - 2009,300,Yes,,
22605,United States,Norway,250,Yes,RIM-162 ESSM,SAM,New,,2000,Yes,2006 - 2012,197,Yes,Yes,For Nansen frigates; incl production of components in Norway (as part of NATO Sea Sparrow Consortium)
9964,United States,Norway,5,,AN/SPY-1F,Air search radar,New,,2000,,2006 - 2011,5,,,Part of $500 m deal; part of AEGIS combat system for 5 Nansen frigates from Spain
4753,United States,Norway,10,,AN/SPG-62,Fire control radar,New,,2000,,2006 - 2011,10,,,For 5 Nansen frigates from Spain
12836,United States,Oman,12,,F-16C Block-50/52,FGA aircraft,New,,2002,,2005 - 2008,12,Yes,,$224 m deal (part of $1.1 b deal); F-16C Block-50 version
15724,United States,Oman,1,,C-130J-30 Hercules,Transport aircraft,New,,2009,,2012 - 2012,1,,,
21108,United States,Oman,100,Yes,FGM-148 Javelin,Anti-tank missile,New,,2005,Yes,2009 - 2009,100,Yes,,
66658,United States,Oman,50,Yes,CBU-97 SFW,Guided bomb,New,,2004,,2006 - 2007,50,Yes,,Incl CBU-105 version
32625,United States,Oman,14,,AN/AAQ-14 LANTIRN,Aircraft EO system,New,,2002,,2005 - 2008,14,Yes,,Part of $1.1 b deal; for F-16 combat aircraft
35114,United States,Oman,14,,AN/AAQ-13 LANTIRN,Combat ac radar,New,,2002,,2005 - 2008,14,Yes,,Part of $1.1 b deal; for F-16 combat aircraft
12388,United States,Pakistan,2,,ISR King Air-350,AGS aircraft,New,,2008,,2011 - 2011,2,,,King Air-350 version; aid
1843,United States,Pakistan,7,,P-3CUP Orion,ASW aircraft,New,Yes,2005,,2007 - 2012,7,,,Ex-US P-3C rebuilt to P-3CUP in USA (paid with $970 m US 'SAP' aid); first 2 delivered without complete systems (to be installed later)
24132,United States,Pakistan,12,Yes,Bell-209/AH-1F Cobra,Combat helicopter,Refurbished,Yes,2004,,2007 - 2007,12,Yes,,Ex-US; $48 m deal (financed with 'FMF' aid); modernized before delivery; 20-28 more for spares only
24140,United States,Pakistan,14,Yes,Bell-209/AH-1F Cobra,Combat helicopter,SecondHand,,2009,Yes,2010 - 2010,14,Yes,,Ex-US
6635,United States,Pakistan,14,,F-16A,FGA aircraft,New,Yes,2005,,2005 - 2008,14,,,"Ex-US (but only used 2-4 years); originally produced for Pakistan but delivery embargoed 1988, taken over by USA 2002 and after few years given as aid to Pakistan); aid"
12841,United States,Pakistan,18,,F-16C Block-50/52,FGA aircraft,New,,2007,,2010 - 2010,18,,,$1.4 b 'Peace Drive 1' deal (part of $3.1 b deal); incl 6 F-16D
16812,United States,Pakistan,4,,Bell-205/UH-1 Huey-2,Helicopter,New,,2007,Yes,2008 - 2008,4,Yes,,Ex-US UH-1H rebuilt to Huey-2 before delivery; for Ministry of Interior; aid for Afghan border patrol and anti-narcotics operations
16811,United States,Pakistan,5,,Bell-205/UH-1 Huey-2,Helicopter,New,,2008,Yes,2009 - 2009,5,,,Ex-US UH-1H rebuilt to Huey-2 before delivery; for Ministry of Interior; aid for Afghan border patrol and anti-narcotics operations
12982,United States,Pakistan,2,,Bell-412,Helicopter,New,,2009,,2010 - 2010,2,,,"$23-24 m aid, Bell-412EP version"
15602,United States,Pakistan,10,,Mi-8MT/Mi-17/Hip-H,Helicopter,SecondHand,,2009,,2009 - 2009,10,,,Ex-US; Mi-17 version; incl 6 on 5-year lease; aid
21066,United States,Pakistan,1,,RH-800RA/SIG,Reconnaissance ac,New,,2009,,2010 - 2010,1,,,Hawker-850XP version
30953,United States,Pakistan,40,Yes,T-37B,Trainer aircraft,SecondHand,Yes,2003,,2009 - 2012,40,Yes,,Ex-US; aid; possibly modernized before delivery; probably 19 more for spares
27471,United States,Pakistan,6,,C-130E Hercules,Transport aircraft,Refurbished,,2004,,2005 - 2007,6,Yes,,Ex-Australian aircraft sold back to US producer and sold to Pakistan; $64 m or $76 m deal (financed with 'FMF' aid); modernized before delivery; 1 more for spares only
17088,United States,Pakistan,20,,Cougar,APC,New,Yes,2010,,2010 - 2010,20,Yes,,Buffalo EOD version; aid
27156,United States,Pakistan,115,,M-109A5 155mm,Self-propelled gun,SecondHand,Yes,2006,,2007 - 2010,115,Yes,,Ex-US; $87 m deal (incl $57 m 'FMF' aid)
4180,United States,Pakistan,2,,TF-50,Gas turbine,New,,2006,,2007 - 2008,2,Yes,,For MRTP-33 FAC delivered by Turkey
16901,United States,Pakistan,50,Yes,RGM-84L Harpoon-2,Anti-ship MI/SSM,New,,2005,,2006 - 2007,50,Yes,,$63 m deal; incl 40 AGM-84L version
16905,United States,Pakistan,10,,RGM-84L Harpoon-2,Anti-ship MI/SSM,New,,2007,,2009 - 2009,10,Yes,,$16 m deal; AGM-84L version; for P-3C ASW aircraft
19034,United States,Pakistan,2014,Yes,BGM-71 TOW,Anti-tank missile,New,,2004,Yes,2006 - 2008,2014,Yes,,$82 m deal; TOW-2A version; for AH-1 combat helicopters
19037,United States,Pakistan,3198,,BGM-71 TOW,Anti-tank missile,New,,2007,Yes,2008 - 2011,3198,Yes,,$185 m deal; incl 2776 TOW-2A and 422 TOW-2RF
33861,United States,Pakistan,500,Yes,AIM-120C AMRAAM,BVRAAM,New,,2007,,2010 - 2012,224,Yes,,$265 m deal; AIM-120C-5 version; for F-16 combat aircraft
33707,United States,Pakistan,500,,JDAM,Guided bomb,New,,2006,Yes,2010 - 2011,500,Yes,,
31617,United States,Pakistan,1600,,Paveway,Guided bomb,New,,2006,Yes,2010 - 2010,1600,Yes,,Incl 700 GBU-12 and 300 GBU-10 version
10313,United States,Pakistan,300,,AIM-9L/M Sidewinder,SRAAM,New,,2005,,2007 - 2007,300,Yes,,$29 m deal; AIM-9M1/2 version
10309,United States,Pakistan,200,,AIM-9L/M Sidewinder,SRAAM,New,,2007,,2010 - 2010,200,Yes,,AIM-9M8 and AIM-9M9 version; for F-16 combat aircraft
810,United States,Pakistan,6,,AN/TPS-77,Air search radar,New,,2005,,2008 - 2009,6,Yes,,$89 m or $100 m deal (financed with 'FMF' aid)
18856,United States,Pakistan,18,,AAQ-33 Sniper,Aircraft EO system,New,,2007,,2010 - 2010,18,Yes,,For F-16 combat aircraft
34024,United States,Pakistan,2,Yes,DB-110,Aircraft recce system,New,,2009,Yes,2009 - 2009,2,Yes,,For F-16 combat aircraft
29089,United States,Pakistan,35,Yes,AN/APG-68,Combat ac radar,New,,2007,,2012 - 2012,10,Yes,,AN/APG-68(V)9 version; for 'Mid-Life Update' (MLU) modernization of 35 F-16A combat aircraft to F-16C (F-16AM or F-16MLU)
24573,United States,Pakistan,1,,Perry,Frigate,Refurbished,,2010,,2011 - 2011,1,,,Ex-US; aid; modernized in $65 m deal before delivery
12979,United States,Panama,1,,Bell-412,Helicopter,New,,2008,,2009 - 2009,1,,,Part of $14 m deal (financed by Taiwan); for police; Bell-412EP version; from Canadian production line
12983,United States,Panama,3,,Bell-412,Helicopter,New,,2010,,2012 - 2012,3,,,$24 m deal; for police; Bell-412EP version; from Canadian production line
34071,United States,Paraguay,2,,Cessna-208 Caravan,Light transport ac,New,,2010,,2011 - 2012,2,,,$3-7 m deal
34985,United States,Peru,6,,S-61/H-3A Sea King,Helicopter,SecondHand,,2009,,2010 - 2012,4,,,Ex-US; $6 m deal; UH-3H version
22118,United States,Peru,2,Yes,R-44,Helicopter,New,,2010,,2011 - 2011,2,Yes,,For training
13254,United States,Peru,1,,BD-4,Light aircraft,New,,2009,Yes,2009 - 2009,1,Yes,Yes,BD-4C (BD-4LSA) version; for training; Peruvian designation Kuntur
30296,United States,Peru,6,,F-28,Light helicopter,New,,2008,,2009 - 2009,6,,,F-28F version
34065,United States,Peru,1,,Cessna-208 Caravan,Light transport ac,SecondHand,,2009,,2009 - 2009,1,,,Second-hand
25840,United States,Peru,1,,Beech-1900/C-12J,Light transport ac,SecondHand,,2010,Yes,2011 - 2011,1,,,"Second-hand, Beech-1900D version"
13819,United States,Peru,2,,Cessna-172/T-41,Trainer/light ac,New,Yes,2010,Yes,2011 - 2011,2,,,
27331,United States,"Philippines, the",20,,Bell-205/UH-1H,Helicopter,SecondHand,,2003,,2007 - 2008,20,Yes,,Ex-US; part of $30 m aid (incl 10 more for spares)
27341,United States,"Philippines, the",6,Yes,Bell-205/UH-1H,Helicopter,Refurbished,Yes,2003,,2006 - 2007,6,Yes,,Ex-US; $8.2 m deal; modernized before delivery
27356,United States,"Philippines, the",5,,Bell-205/UH-1H,Helicopter,SecondHand,Yes,2009,Yes,2010 - 2010,5,,,Ex-US; possibly modernized before delivery
20094,United States,"Philippines, the",2,,Hunter,UAV,SecondHand,,2009,Yes,2009 - 2009,2,Yes,,Ex-US
16334,United States,"Philippines, the",12,,Cummins-6V,Diesel engine,New,,2006,Yes,2007 - 2007,12,,,6CTA version; for modernization of 12 V-150 APC
16633,United States,"Philippines, the",6,,6V-53,Diesel engine,New,,2007,,2009 - 2009,6,,,For 6 AIFV-APC (ACV-300) APC from Turkey; 6V-53T version
33731,United States,"Philippines, the",22,Yes,JDAM,Guided bomb,New,,2011,,2011 - 2011,22,Yes,,
13213,United States,"Philippines, the",4,,AN/TPS-79 MMSR,Air search radar,New,,2011,Yes,2012 - 2012,1,Yes,,Designation uncertain (reported as coastal radar)
8457,United States,"Philippines, the",1,,Hamilton,OPV,SecondHand,,2011,,2011 - 2011,1,Yes,,Ex-US; $27 m deal; Philippine designation Del Pilar
8459,United States,"Philippines, the",1,,Hamilton,OPV,SecondHand,Yes,2011,Yes,2012 - 2012,1,Yes,,Ex-US
12833,United States,Poland,48,,F-16C Block-50/52,FGA aircraft,New,,2003,,2006 - 2008,48,Yes,Yes,$3.5 b 'Peace Sky-1' deal ($4.7 b incl interest; offsets $6 b or $12.5 b incl production of components in Poland); F-16 Block-52M+ version; incl 12 F-16D; Polish designation Jastrzab; delivery 2006-2008
27467,United States,Poland,5,,C-130E Hercules,Transport aircraft,Refurbished,,2004,Yes,2009 - 2012,5,,,Ex-US; $120 m 'FMF' aid; modernized to C-130H before delivery
27475,United States,Poland,2,,C-130E Hercules,Transport aircraft,SecondHand,,2009,,2009 - 2009,2,,,Ex-US; 11-month lease for training and use in Afghanistan
21018,United States,Poland,2,Yes,ScanEagle,UAV,New,,2010,,2010 - 2010,2,Yes,,1 year lease; for use in Afghanistan
21017,United States,Poland,10,Yes,ScanEagle,UAV,New,,2010,,2011 - 2011,10,Yes,,$7.2 m aid; for use in Afghanistan
17073,United States,Poland,40,Yes,Cougar,APC,New,Yes,2008,,2008 - 2009,40,Yes,,Loan; for use in Afghanistan
34586,United States,Poland,30,Yes,MaxxPro,APC,New,,2010,,2010 - 2010,30,,,MaxxPro Dash version; loan for use in Afghanistan
